6,4
6,4
16,4
8,8
10,6
8,4
6,4
6,4
6,4
8,4
8,4
8,4
8,6
6,4
18,8
10,6
8,4
8,4
8,4
8,4
6,4
6,4
10,6
6,4
14,6
6,4
10,4
6,4
6,4
10,4
8,6
8,4
12,4
6,4
16,8
10,8
10,6
16,6
10,4
10,6
6,4
10,4
8,4
8,4
10,6
8,4
6,4
6,4
6,4
6,4
6,4
8,4
6,4
6,4
8,4
8,4
8,4
8,4
14,4
8,6
8,4
6,4
6,4
10,6
8,4
6,4
6,6
12,4
8,8
10,4
12,4
6,4
12,4
6,6
8,6
8,4
14,4
6,4
8,4
6,4
6,4
6,4
8,4
6,4
8,4
6,4
8,4
10,4
8,6
6,4
12,6
8,4
14,8
12,8
8,4
6,4
6,4
10,4
6,4
6,4
8,4
8,6
6,4
6,4
6,4
6,4
6,4
6,4
6,4
8,4
6,4
10,6
10,4
6,4
8,4
10,4
6,4
8,4
8,4
4,2
10,4
10,6
8,4
14,6
10,6
8,4
4,4
8,4
6,4
8,4
6,4
10,6
10,4
8,6
8,4
8,4
12,6
6,4
10,4
6,4
6,4
10,6
16,8
8,4
6,4
6,8
8,4
10,4
6,4
6,4
14,6
4,4
6,4
8,4
10,4
4,2
8,4
6,4
8,4
8,4
6,4
14,6
6,4
6,4
18,4
6,2
10,8
8,4
8,6
10,4
14,6
6,4
14,4
8,4
14,6
8,4
6,4
6,4
6,4
8,4
12,6
6,4
10,4
6,4
10,4
8,4
12,4
14,8
8,4
10,4
6,4
8,4
6,4
6,4
8,4
6,4
6,4
6,4
8,4
8,4
12,4
6,4
16,6
8,4
8,4
4,4
8,4
12,4
8,4
6,4
6,4
10,6
8,4
6,4
10,4
8,6
8,4
10,4
8,4
10,4
8,4
16,10
8,4
6,4
6,4
8,4
8,6
10,6
8,6
6,4
6,4
6,4
12,6
6,4
8,4
6,6
12,4
6,4
12,4
8,6
6,4
10,4
8,4
8,6
6,4
8,4
8,4
6,4
6,4
12,4
6,4
8,4
8,4
10,4
12,6
6,4
6,4
6,4
6,2
10,4
10,6
6,4
6,4
8,4
6,4
10,6
8,4
8,6
8,4
6,4
10,6
6,4
6,4
6,4
6,4
6,4
8,4
10,4
8,4
6,4
6,4
6,4
8,4
8,4
12,6
8,4
12,8
4,4
8,6
8,4
8,4
14,6
6,4
8,4
8,4
6,4
6,4
6,4
8,4
8,4
10,4
6,4
6,4
8,4
10,4
6,4
14,6
8,4
12,6
8,4
6,4
8,4
8,4
6,4
10,6
10,4
8,4
6,4
8,4
14,6
6,4
8,4
10,6
6,4
6,4
6,4
10,4
6,4
6,4
12,4
8,4
6,6
10,6
6,4
8,4
6,4
6,6
8,6
8,4
8,4
8,4
6,4
6,4
6,4
10,8
8,4
8,4
8,4
8,4
8,6
6,4
8,4
10,4
8,4
6,4
8,4
16,8
8,4
8,4
8,4
6,4
14,6
6,4
6,2
8,4
8,4
8,8
6,4
8,4
10,6
6,4
8,4
6,6
6,4
8,4
6,4
8,6
8,4
10,4
8,4
8,4
8,4
8,4
8,4
8,4
10,4
10,6
6,4
8,4
8,4
6,4
8,4
6,4
6,4
6,4
8,4
8,6
12,6
6,4
8,4
6,4
8,4
14,4
6,4
14,6
8,4
16,4
8,4
6,4
8,6
14,6
16,6
6,4
8,4
10,4
6,4
8,4
12,4
6,4
6,4
12,4
10,4
12,4
12,4
6,4
14,6
8,4
10,6
14,6
12,4
8,4
8,4
12,8
6,4
8,4
8,4
12,6
6,4
6,4
6,4
14,4
10,6
8,4
8,4
8,4
8,4
8,4
6,4
6,4
6,4
4,4
16,6
8,6
6,4
10,4
14,4
14,6
12,8
8,4
8,6
6,4
10,4
8,4
10,6
8,4
8,6
8,4
8,4
6,4
8,6
8,4
10,4
6,4
6,4
8,4
12,4
10,6
6,4
8,4
8,4
6,4
10,6
8,4
8,4
12,8
6,4
14,6
8,4
10,6
16,6
8,4
8,4
18,4
6,4
8,4
14,6
6,4
10,6
6,4
12,6
8,4
6,4
6,4
8,4
6,4
6,4
16,4
10,4
6,4
6,4
6,4
10,4
8,4
8,6
8,4
8,4
6,6
6,4
8,4
18,6
10,6
8,4
6,4
6,4
6,4
14,4
8,4
12,4
6,4
10,4
8,4
8,4
10,4
10,4
10,6
16,8
6,4
8,6
8,4
8,6
12,4
8,4
8,4
8,4
6,6
6,4
6,4
8,4
6,4
10,4
12,4
8,4
16,8
10,6
10,4
10,6
6,4
10,4
6,4
8,6
6,4
8,4
12,4
4,4
8,4
6,4
8,4
6,4
16,6
10,4
8,4
10,4
8,4
8,4
6,4
8,4
